 STATE/UT NAME , AC NO. , AC NAME , CANDIDATE NAME , SEX , AGE , CATEGORY , PARTY , SYMBOL , GENERAL , POSTAL , TOTAL , % VOTES POLLED , TOTAL ELECTORS ,id
Maharashtra,80,Arni ,4 NIRANJAN SHIVRAM MASRAM,MALE,53,ST,VBA,Gas Cylinder,12253,54,12307,5.82458564843299,312268,80
Maharashtra,80,Arni ,5 Adv. ANIL BHIMRAO KINAKE,MALE,39,ST,BMUP,Cot,2768,23,2791,1.3209083078554051,312268,80
Maharashtra,80,Arni ,7 Baliram Abhiman Neware,MALE,67,ST,BSP,Elephant,2022,10,2032,0.9616931857979877,312268,80
Maharashtra,80,Arni ,8 RAHUL SUBHASH SOYAM,MALE,25,ST,IND,Slate,1330,2,1332,0.6304012418715155,312268,80
Maharashtra,80,Arni ,9 Aitwar Ramreddy Ramkishtu,MALE,67,ST,IND,Helicopter,1212,6,1218,0.5764479824320614,312268,80
Maharashtra,80,Arni ,10 ATRAM MAROTI ALIAS PAVANKUMAR,MALE,59,ST,GGP,Saw,751,2,753,0.35637547682376214,312268,80
Maharashtra,80,Arni ,12 SONERAO LAKHUJI KOTNAKE,MALE,62,ST,IND,BUCKET,714,2,716,0.33886433121622006,312268,80
Maharashtra,81,Pusad ,1 Naik Indranil Manohar,MALE,37,GENERAL,NCP,Clock,88560,583,89143,47.05208597246855,293635,81
Maharashtra,81,Pusad ,2 Nilay Madhukar Naik,MALE,56,GENERAL,BJP,Lotus,79080,362,79442,41.931635841567434,293635,81
Maharashtra,81,Pusad ,3 (Nana) Bele Dnyaneshwar Dadarao,MALE,40,ST,VBA,Gas Cylinder,11183,72,11255,5.940693353601892,293635,81
Maharashtra,81,Pusad ,4 Shaligram Tukaram Tambare,MALE,55,ST,BAHUMP,Whistle,2151,2,2153,1.1364116206401487,293635,81
Maharashtra,81,Pusad ,6 Adv. Savitatai Adhao,FEMALE,42,SC,BSP,Elephant,1426,5,1431,0.7553204965796808,293635,81
Maharashtra,81,Pusad ,7 Abhay Madhukar Gadam,MALE,51,GENERAL,MNS,Railway Engine,1296,6,1302,0.6872308082087661,293635,81
Maharashtra,81,Pusad ,8 Jinkar Sudam Rathod,MALE,33,GENERAL,IND,Television,900,1,901,0.47557216451313233,293635,81
Maharashtra,81,Pusad ,10 Uttam Bhagaji Kumble,MALE,51,SC,PRCP,Cup & Saucer,508,3,511,0.2697196182754835,293635,81
Maharashtra,81,Pusad ,11 Namdevrao Yashawantrao Ingale,MALE,59,ST,APoI,Coat,493,9,502,0.26496917490076854,293635,81
Maharashtra,81,Pusad ,12 Anil Laxman Rathod,MALE,27,GENERAL,DONP,Tractor Chalata Kissan,473,1,474,0.2501900177349886,293635,81
Maharashtra,82,Umarkhed ,1 Namdev Jayram Sasane,MALE,47,SC,BJP,Lotus,87048,289,87337,44.39750706602412,293480,82
Maharashtra,82,Umarkhed ,2 Khadse Vijayrao Yadavrao,MALE,63,SC,INC,Hand,77621,429,78050,39.676487931840825,293480,82
Maharashtra,82,Umarkhed ,3 Dr. Vinkare Vishwanath Umaji,MALE,60,SC,IND,Whistle,18164,84,18248,9.2763171272291,293480,82
Maharashtra,82,Umarkhed ,4 Pramod Motiram Duthade,MALE,50,SC,VBA,Gas Cylinder,6411,22,6433,3.2701966286423065,293480,82
Maharashtra,82,Umarkhed ,6 Prof. Minakshi A. Savalkar,FEMALE,47,SC,BSP,Elephant,1211,2,1213,0.616624982207853,293480,82
Maharashtra,82,Umarkhed ,8 Adv. Kailas Ramrao Wankhede,MALE,41,SC,MNS,Railway Engine,1010,5,1015,0.5159722645844771,293480,82
Maharashtra,82,Umarkhed ,9 Kishor Devidas Nagare,MALE,32,SC,BMUP,Cot,737,10,747,0.37973525285182697,293480,82
Maharashtra,83,Kinwat,1 Bhimrao Ramji Keram,MALE,52,ST,BJP,Lotus,88978,650,89628,48.564121459069334,259579,83
Maharashtra,83,Kinwat,2 JADHAV PRADEEP NAIK,MALE,65,GENERAL,NCP,Clock,75864,492,76356,41.37280825332149,259579,83
Maharashtra,83,Kinwat,3 Prof. Dr. Hamraj Uike,MALE,37,ST,VBA,Gas Cylinder,11639,125,11764,6.374217039814474,259579,83
Maharashtra,83,Kinwat,5 Vinod Rathod (Patil),MALE,68,GENERAL,MNS,Railway Engine,1001,1,1002,0.5429246407594444,259579,83
Maharashtra,83,Kinwat,7 Adv Pradip Deva Rathod,MALE,43,GENERAL,IND,SHIP,795,2,797,0.43184724419688336,259579,83
Maharashtra,83,Kinwat,8 Madhavrao Sudamji Maraskole,MALE,68,ST,IND,Tractor Chalata Kissan,407,2,409,0.22161295216628013,259579,83
Maharashtra,83,Kinwat,9 Adkine Santosh Madhav,MALE,31,GENERAL,BMUP,Cot,397,5,402,0.2178200654543878,259579,83
Maharashtra,83,Kinwat,10 Rajesh Narayan Dhaware,MALE,33,SC,IND,Helicopter,399,1,400,0.21673638353670432,259579,83
Maharashtra,83,Kinwat,11 Sandipbhau Nikhate,MALE,35,SC,BSP,Elephant,341,2,343,0.18585144888272395,259579,83
Maharashtra,83,Kinwat,12 Mirchi Maharaj Dharamdas Tripathi,MALE,58,GENERAL,JJJKP,Television,314,1,315,0.17067990203515462,259579,83
Maharashtra,83,Kinwat,15 Syed Imran Ali,MALE,32,GENERAL,IUML,Cup & Saucer,295,3,298,0.1614686057348447,259579,83
Maharashtra,83,Kinwat,16 Shadulla Shekha Ahemad,MALE,38,GENERAL,BALP,Plate Containing Food,286,1,287,0.15550835518758535,259579,83
Maharashtra,84,Hadgaon,1 Jawalgaonkar Madhavrao Nivruttirao Patil,MALE,47,GENERAL,INC,Hand,73936,389,74325,37.95984657735739,279379,84
Maharashtra,84,Hadgaon,2 Kadam Sambharao Urf Baburao Kohalikar,MALE,51,GENERAL,IND,Cup & Saucer,60776,186,60962,31.134990474925818,279379,84
Maharashtra,84,Hadgaon,3 Ashtikar Nagesh Bapurao Patil,MALE,47,GENERAL,SHS,Bow and Arrow,43907,236,44143,22.545058963528923,279379,84
Maharashtra,84,Hadgaon,4 Bharati Sudarshan Rambharati,MALE,44,GENERAL,VBA,Gas Cylinder,10811,45,10856,5.544461411958181,279379,84
Maharashtra,84,Hadgaon,6 Nakhate Satwaji Digambar,MALE,26,ST,BMUP,Cot,774,1,775,0.39581407463776624,279379,84
Maharashtra,84,Hadgaon,10 Santosh Maroti Boinwad,MALE,37,ST,IND,Sewing Machine,414,1,415,0.2119520528705458,279379,84
Maharashtra,84,Hadgaon,13 Chandrashekhar Uttamrao Kadam,MALE,50,GENERAL,IND,Ring,254,2,256,0.13074632659002344,279379,84
Maharashtra,85,Bhokar,1 Ashokrao Shankarrao Chavan,MALE,60,GENERAL,INC,Hand,139737,822,140559,67.77782064017129,279004,85
Maharashtra,85,Bhokar,2 Shrinivas alias Bapusaheb Deshmukh Gorthekar,MALE,70,GENERAL,BJP,Lotus,42881,233,43114,20.78965387545689,279004,85
Maharashtra,85,Bhokar,3 Ayalwad Namdev Nagorao,MALE,36,GENERAL,VBA,Gas Cylinder,17780,33,17813,8.589462923493842,279004,85
Maharashtra,85,Bhokar,4 Bhagwan Bhimrao Kadam,MALE,38,GENERAL,SBBGP,Sewing Machine,2068,1,2069,0.9976757867124437,279004,85
Maharashtra,85,Bhokar,6 Ratnakar S/o Shamrao Taru,MALE,40,SC,BSP,Elephant,1239,1,1240,0.5979303893298358,279004,85
Maharashtra,86,Nanded North,1 Balaji Devidasrao Kalyankar,MALE,39,GENERAL,SHS,Bow and Arrow,61934,950,62884,33.183993752011865,313523,86
Maharashtra,86,Nanded North,2 D. P. Savant,MALE,60,GENERAL,INC,Hand,49916,862,50778,26.79563696233793,313523,86
Maharashtra,86,Nanded North,3 Feroz Lala,MALE,44,GENERAL,AIMIM,Kite,41768,124,41892,22.10647964918391,313523,86
Maharashtra,86,Nanded North,4 Mukundrao Narharrao Chawre,MALE,58,SC,VBA,Gas Cylinder,26376,193,26569,14.02050648809241,313523,86
Maharashtra,86,Nanded North,5 Dr. Prakash Govindrao Bagate,MALE,56,GENERAL,BSP,Elephant,1096,9,1105,0.5831103793647527,313523,86
Maharashtra,86,Nanded North,7 Sandip Renukadasrao Pande,MALE,43,GENERAL,PHJSP,Cup & Saucer,628,2,630,0.3324520714930264,313523,86
Maharashtra,86,Nanded North,9 Gangadhar Satwaji Fugare,MALE,45,GENERAL,MNS,Railway Engine,498,4,502,0.26490625379285593,313523,86
Maharashtra,86,Nanded North,20 Rohit Dattatreya Aadekar,MALE,28,SC,BMUP,Cot,150,1,151,0.07968295681816982,313523,86
Maharashtra,86,Nanded North,21 Sugat Dattrao Pundge,MALE,41,SC,BVA,Whistle,146,4,150,0.07915525511738725,313523,86
Maharashtra,86,Nanded North,24 M.Aa. Sadeeq M.Aa. Rajak,MALE,52,GENERAL,ANC,Gramophone,116,1,117,0.06174109899156205,313523,86
Maharashtra,87,Nanded South,1 Mohanrao Marotrao Hambarde,MALE,56,GENERAL,INC,Hand,46584,359,46943,25.67773061438824,285122,87
Maharashtra,87,Nanded South,2 Deelip Venkatrao Kandkurte,MALE,57,GENERAL,IND,Key,43021,330,43351,23.712913530544373,285122,87
Maharashtra,87,Nanded South,3 Rajshri Hemant Patil,FEMALE,47,GENERAL,SHS,Bow and Arrow,36530,536,37066,20.27503063189218,285122,87
Maharashtra,87,Nanded South,4 Farukh Ahemad Iqbal Ahemad,MALE,46,GENERAL,VBA,Gas Cylinder,26558,155,26713,14.611959565902326,285122,87
Maharashtra,87,Nanded South,5 Mohammad Saber Chaus,MALE,45,GENERAL,AIMIM,Kite,20086,36,20122,11.006695256432696,285122,87
Maharashtra,87,Nanded South,9 Vishwanath Ramji Dhotre,MALE,54,SC,BSP,Elephant,636,1,637,0.34843777349903726,285122,87
Maharashtra,87,Nanded South,15 Karnasingh Gurucharansingh Chandan,MALE,27,GENERAL,IND,Auto- Rickshaw,306,1,307,0.1679284088920007,285122,87
Maharashtra,87,Nanded South,20 Altaf Ahmed,MALE,53,GENERAL,IUML,Cup & Saucer,251,1,252,0.13784351479082793,285122,87
Maharashtra,87,Nanded South,29 Panchphula Chandrakant Taru,FEMALE,38,SC,IND,Cot,111,1,112,0.061263784351479084,285122,87
Maharashtra,87,Nanded South,33 Nitin Vijay Bansode,MALE,38,SC,IND,Pen Nib with Seven Rays,81,1,82,0.04485384211447576,285122,87
Maharashtra,88,Loha,1 Shyamsundar Shinde,MALE,64,GENERAL,PWPI,Cart,100462,1206,101668,52.76109914631931,274323,88
Maharashtra,88,Loha,2 Shivkumar Narayanrao Narangale,MALE,42,GENERAL,VBA,Gas Cylinder,37120,186,37306,19.360128700796594,274323,88
Maharashtra,88,Loha,3 Dhondge Mukteshwar Keshavrao,MALE,48,GENERAL,SHS,Bow and Arrow,30428,537,30965,16.069436155582657,274323,88
Maharashtra,88,Loha,4 Dilip Shankaranna Dhondge,MALE,38,GENERAL,NCP,Clock,14436,81,14517,7.533667194270739,274323,88
Maharashtra,88,Loha,5 Subhash Bhagwan Kolhe,MALE,30,GENERAL,SBBGP,Sewing Machine,2558,1,2559,1.3280053971301797,274323,88
Maharashtra,88,Loha,6 Pandurang Tolaba Wanne,MALE,50,SC,IND,Gas Stove,1699,1,1700,0.882223202470225,274323,88
Maharashtra,88,Loha,8 Hanmant Raghunath Wadwale,MALE,49,GENERAL,BSP,Elephant,1115,3,1118,0.5801914943304186,274323,88
Maharashtra,88,Loha,10 Rukminbai Shankarrao Gite,FEMALE,57,GENERAL,JD(S),A lady farmer carrying paddy on her head,515,3,518,0.2688185993409274,274323,88
Maharashtra,88,Loha,11 Rangnath Bapurao Gajale,MALE,27,SC,IND,Cup & Saucer,460,1,461,0.23923817431692573,274323,88
Maharashtra,89,Naigaon,1 Rajesh Pawar,MALE,47,GENERAL,BJP,Lotus,117061,689,117750,56.06849165043736,283413,89
Maharashtra,89,Naigaon,2 Chavan Vasantrao Balwantrao,MALE,64,GENERAL,INC,Hand,62484,882,63366,30.17270523924937,283413,89
Maharashtra,89,Naigaon,3 Marotrao Vyankatrao Kawale Guruji,MALE,53,GENERAL,VBA,Gas Cylinder,22928,77,23005,10.954188113955937,283413,89
Maharashtra,89,Naigaon,4 Aniket Amrutrao Shinde,MALE,26,GENERAL,SBBGP,Sewing Machine,1219,2,1221,0.5813981172414778,283413,89
Maharashtra,89,Naigaon,6 Ajaj Najirsab Sayyad,MALE,26,GENERAL,AIMIM,Kite,952,2,954,0.4542619196137345,283413,89
Maharashtra,89,Naigaon,12 Kailas Subhash Bhalerao,MALE,33,SC,IND,Cot,220,1,221,0.1052325830551733,283413,89
Maharashtra,90,Deglur ,1 Antapurkar Raosaheb Jayvanta,MALE,62,SC,INC,Hand,88571,836,89407,50.191712840549926,291870,90
Maharashtra,90,Deglur ,2 Sabne Subhash Pirajirao,MALE,49,SC,SHS,Bow and Arrow,66071,903,66974,37.59817213174574,291870,90
Maharashtra,90,Deglur ,3 Ramchandra Gangaram Bharande,MALE,43,SC,VBA,Gas Cylinder,11989,68,12057,6.768614109840511,291870,90
Maharashtra,90,Deglur ,4 Balaji Baliram Bande,MALE,55,SC,IND,Sewing Machine,3508,15,3523,1.977757942188614,291870,90
Maharashtra,90,Deglur ,6 Savitribai Kamble Nagnikar,FEMALE,45,SC,BSP,Elephant,1363,2,1365,0.7662899776007545,291870,90
Maharashtra,90,Deglur ,8 Balwant Rajaram Gajbhare,MALE,37,SC,IND,Helicopter,844,2,846,0.47493137073277536,291870,90
Maharashtra,90,Deglur ,9 Vimal Baburao Wagmare,FEMALE,42,SC,NSPU,Cup & Saucer,658,1,659,0.3699524507244668,291870,90
Maharashtra,91,Mukhed,1 Tushar Govindrao Rathod,MALE,40,GENERAL,BJP,Lotus,100925,1648,102573,55.142623673486945,283183,91
Maharashtra,91,Mukhed,2 Bhausaheb Khushalrao Patil,MALE,49,GENERAL,INC,Hand,70143,567,70710,38.01326781855129,283183,91
Maharashtra,91,Mukhed,3 Jivan Vithalrao Daregawe,MALE,50,GENERAL,VBA,Gas Cylinder,8729,27,8756,4.707172578408077,283183,91
Maharashtra,91,Mukhed,4 Balaji Janardhan Aaglave,MALE,45,GENERAL,SBBGP,Sewing Machine,1678,5,1683,0.9047706086638639,283183,91
Maharashtra,91,Mukhed,5 Jitendra Dashrath Waghmare,MALE,43,SC,BSP,Elephant,1210,8,1218,0.654789424451923,283183,91
Maharashtra,92,Basmath,1 Chandrakant Alias Rajubhaiyya Ramakant Nawghare,MALE,38,GENERAL,NCP,Clock,74957,364,75321,34.59328627263667,292304,92
Maharashtra,92,Basmath,2 Adv. Shivaji Munjajirao Jadhav,MALE,58,GENERAL,IND,Ganna Kisan,66425,645,67070,30.80378261448655,292304,92
Maharashtra,92,Basmath,3 Mundada Jaiprakash Shankarlal,MALE,69,GENERAL,SHS,Bow and Arrow,41158,399,41557,19.08622027896552,292304,92
Maharashtra,92,Basmath,4 Shaikh Farid Alias Munir Isak Patel,MALE,61,GENERAL,VBA,Gas Cylinder,25298,99,25397,11.664286075147084,292304,92
Maharashtra,92,Basmath,6 Gautam Marotrao Dipke,MALE,37,SC,BSP,Elephant,1172,5,1177,0.5405703315528653,292304,92
Maharashtra,92,Basmath,7 Avez Ansari,MALE,52,GENERAL,ANC,Auto- Rickshaw,932,1,933,0.42850647352491356,292304,92
Maharashtra,92,Basmath,11 Raghunath Subhanji Suryawanshi,MALE,52,GENERAL,IND,Key,746,1,747,0.343080745683934,292304,92
Maharashtra,92,Basmath,13 Ashok (Samrat) Sambhaji Gaikwad,MALE,33,SC,IND,Ring,479,1,480,0.22045349120252788,292304,92
Maharashtra,93,Kalamnuri,1 Bangar Santosh Laxmanrao,MALE,39,GENERAL,SHS,Bow and Arrow,82016,499,82515,39.04113477861787,305506,93
Maharashtra,93,Kalamnuri,2 Ajit Magar,MALE,44,GENERAL,VBA,Gas Cylinder,65892,245,66137,31.292050304228923,305506,93
Maharashtra,93,Kalamnuri,3 Dr. Santosh Kautika Tarfe,MALE,43,ST,INC,Hand,57152,392,57544,27.22635956736092,305506,93
Maharashtra,93,Kalamnuri,7 Piraji Gangaram Ingole,MALE,53,SC,BSP,Elephant,1000,1,1001,0.4736129905277402,305506,93
Maharashtra,94,Hingoli,1 Tanhaji Sakharamji Mutkule,MALE,58,GENERAL,BJP,Lotus,94420,898,95318,47.58310494760856,312431,94
Maharashtra,94,Hingoli,2 Patil Bhaurao Baburao,MALE,63,GENERAL,INC,Hand,70646,607,71253,35.56976622287451,312431,94
Maharashtra,94,Hingoli,3 Vasim Deshmukh,MALE,35,GENERAL,VBA,Gas Cylinder,19718,138,19856,9.912190056859309,312431,94
Maharashtra,94,Hingoli,4 Adv.Vijay Dnyanba Raut,MALE,35,GENERAL,PHJSP,Cup & Saucer,4630,16,4646,2.3193007153590024,312431,94
Maharashtra,94,Hingoli,5 Asaraji (Pappu) Suresh Chavan,MALE,38,GENERAL,IND,Air Conditioner,1730,3,1733,0.8651201333872474,312431,94
Maharashtra,94,Hingoli,6 Suresh Mohan Gaikwad,MALE,39,GENERAL,BSP,Elephant,1566,1,1567,0.7822523075694268,312431,94
Maharashtra,94,Hingoli,9 Raavan alias Ramesh Punjaji Dhabe,MALE,41,SC,APoI,Coat,844,1,845,0.421827185638906,312431,94
Maharashtra,94,Hingoli,10 Ganesh Govindrao Wankhede,MALE,59,GENERAL,BHJSRP,Telephone,653,2,655,0.32697846934140046,312431,94
Maharashtra,94,Hingoli,13 Sunil Dasharath Ingole,MALE,39,SC,BAHUMP,SHIP,344,1,345,0.17222530064547048,312431,94
Maharashtra,94,Hingoli,14 Prakash Mahadu Raut,MALE,49,GENERAL,IND,Apple,324,1,325,0.16224122524573306,312431,94
Maharashtra,95,Jintur,1 Bordikar Meghna Deepak Sakore,FEMALE,39,GENERAL,BJP,Lotus,116146,767,116913,45.46366616502759,350923,95
Maharashtra,95,Jintur,2 Bhambale Vijay Manikrao,MALE,45,GENERAL,NCP,Clock,112579,617,113196,44.01824566315519,350923,95
Maharashtra,95,Jintur,3 Manohar Rustum Wakle,MALE,41,SC,VBA,Gas Cylinder,13107,65,13172,5.122162725494542,350923,95
Maharashtra,95,Jintur,4 Patil Ram Sukhdev,MALE,52,GENERAL,IND,Television,4717,10,4727,1.8381766780604845,350923,95
Maharashtra,95,Jintur,5 Ankush Sitaram Rathod,MALE,29,GENERAL,CPI,Ears of Corn And Sickle,1791,1,1792,0.6968505621079729,350923,95
Maharashtra,95,Jintur,10 Ghansawadh Rajendra Sahaduji,MALE,46,SC,BSP,Elephant,790,1,791,0.30759419343047245,350923,95
Maharashtra,95,Jintur,11 Balaji Madhavrao Shinde,MALE,52,GENERAL,SBBGP,Sewing Machine,575,3,578,0.2247654156799154,350923,95
Maharashtra,96,Parbhani ,1 DR. RAHUL VEDPRAKASH PATIL,MALE,44,GENERAL,SHS,Bow and Arrow,103469,1115,104584,54.39717049828358,306460,96
Maharashtra,96,Parbhani ,2 MOHAMMAD GOUSE ZAIN,MALE,43,GENERAL,VBA,Gas Cylinder,22620,174,22794,11.85582024342037,306460,96
Maharashtra,96,Parbhani ,3 ALI KHAN MOIN KHAN,MALE,36,GENERAL,AIMIM,Kite,22666,75,22741,11.828253406844897,306460,96
Maharashtra,96,Parbhani ,4 SURESH KUNDLIKRAO NAGRE,MALE,40,GENERAL,IND,Tractor Chalata Kissan,18260,171,18431,9.58649745136794,306460,96
Maharashtra,96,Parbhani ,5 DESHMUKH RAVIRAJ ASHOKRAO,MALE,38,GENERAL,INC,Hand,15441,139,15580,8.103609695204412,306460,96
Maharashtra,96,Parbhani ,6 SACHIN BHIMRAO PATIL,MALE,33,GENERAL,MNS,Railway Engine,1911,6,1917,0.9970872776448558,306460,96
Maharashtra,96,Parbhani ,8 PRATIBHA PRAMOD MESHRAM,FEMALE,43,SC,BSP,Elephant,834,14,848,0.44106938520753153,306460,96
Maharashtra,96,Parbhani ,9 VINOD ANNA RANGNATHARAO BHOSALE,MALE,44,GENERAL,BMUP,Cot,706,11,717,0.3729324872568397,306460,96
Maharashtra,96,Parbhani ,10 SANGITA PRABHAKAR JAGADE,FEMALE,35,GENERAL,IND,Television,703,1,704,0.3661708103609695,306460,96
Maharashtra,96,Parbhani ,11 BODHANE SHIVLING MAHADAPA,MALE,46,GENERAL,PHJSP,Cup & Saucer,553,1,554,0.2881514615624675,306460,96
Maharashtra,96,Parbhani ,13 GOVIND (BHAIYA) RAMRAO DESHMUKH PEDGAONKAR,MALE,37,GENERAL,IND,Helicopter,461,1,462,0.24029959429938624,306460,96
Maharashtra,96,Parbhani ,14 ADV. AFZAL BAIG SAHAB,MALE,47,GENERAL,IND,Sewing Machine,375,2,377,0.1960886299802351,306460,96
Maharashtra,97,Gangakhed,1 RATNAKAR MANIKRAO GUTTE,MALE,61,GENERAL,RSPS,Tractor Chalata Kissan,80519,650,81169,30.071725486999757,389421,97
Maharashtra,97,Gangakhed,2 KADAM VISHAL VIJAYKUMAR,MALE,38,GENERAL,SHS,Bow and Arrow,62643,468,63111,23.381545506413058,389421,97
Maharashtra,97,Gangakhed,3 SITARAM CHIMAJI GHANDAT,MALE,78,SC,IND,Truck,52021,226,52247,19.356619417749094,389421,97
Maharashtra,97,Gangakhed,4 KARUNABAI BALASAHEB KUNDGIR,FEMALE,50,GENERAL,VBA,Gas Cylinder,28640,197,28837,10.68361502382205,389421,97
Maharashtra,97,Gangakhed,5 SANTOSH TRIMBAK MURKUTE,MALE,41,GENERAL,IND,Helicopter,22860,95,22955,8.504434680162124,389421,97
Maharashtra,97,Gangakhed,6 DR. KENDRE MADHUSUDAN MANIKRAO,MALE,54,GENERAL,NCP,Clock,8144,60,8204,3.0394416081921176,389421,97
Maharashtra,97,Gangakhed,7 VITHTHAL KONDIBA JAWADE,MALE,69,SC,MNS,Railway Engine,4078,1,4079,1.5111996976859638,389421,97
Maharashtra,97,Gangakhed,10 GAJANAN DIGAMBAR GIRI,MALE,44,GENERAL,BVA,Whistle,1328,1,1329,0.492371757348528,389421,97
Maharashtra,97,Gangakhed,13 SAKHARAM GYANABA BOBDE,MALE,44,GENERAL,MHBHVCAG,Cup & Saucer,719,3,722,0.26748864469950134,389421,97
Maharashtra,97,Gangakhed,14 KHANDARE DEVRAO GANPATRAO,MALE,51,SC,BSP,Elephant,687,5,692,0.2563741580776384,389421,97
Maharashtra,98,Pathri,1 WARPUDKAR SURESH AMBADASRAO,MALE,68,GENERAL,INC,Hand,105297,328,105625,44.69386028011679,353895,98
Maharashtra,98,Pathri,2 PHAD MOHAN MADHAVRAO,MALE,43,GENERAL,BJP,Lotus,90559,292,90851,38.442432192273515,353895,98
Maharashtra,98,Pathri,3 VILAS SAHEB BABAR,MALE,42,GENERAL,VBA,Gas Cylinder,21702,42,21744,9.200693944907544,353895,98
Maharashtra,98,Pathri,4 DR JAGDISH BALASAHEB SHINDE,MALE,37,GENERAL,IND,Key,8520,31,8551,3.618245673422756,353895,98
Maharashtra,98,Pathri,5 AJAY SADASHIV SOLANKE,MALE,30,GENERAL,ARP,Cup & Saucer,1770,1,1771,0.7493758727203487,353895,98
Maharashtra,98,Pathri,7 GAUTAM VAIJNATHRAO UJGARE,MALE,39,SC,BSP,Elephant,1514,1,1515,0.6410527652012017,353895,98
Maharashtra,98,Pathri,9 CHAVAN NARAYAN TUKARAM,MALE,39,GENERAL,IND,Hand Cart,1174,2,1176,0.49760927516608133,353895,98
Maharashtra,98,Pathri,11 MOIZ ANSARI ABDUL QUADER,MALE,45,GENERAL,BMUP,Whistle,1023,1,1024,0.43329243007658785,353895,98
Maharashtra,99,Partur,1 BABANRAO DATTATRYA YADAV(LONIKAR),MALE,60,GENERAL,BJP,Lotus,105784,537,106321,52.21206778861972,296299,99
Maharashtra,99,Partur,2 JETHLIYA SURESHKUMAR KANHAIYALAL,MALE,63,GENERAL,INC,Hand,79735,644,80379,39.47248235796752,296299,99
Maharashtra,99,Partur,3 SHIVAJI KAMLAJI SAWANE,MALE,36,GENERAL,VBA,Gas Cylinder,8591,25,8616,4.2311413179592705,296299,99
Maharashtra,99,Partur,4 COM. SARITA MAROTI KHANDARE,FEMALE,33,GENERAL,CPIM,"Hammer, Sickle and Star",2180,3,2183,1.0720266361542579,296299,99
Maharashtra,99,Partur,6 NITIN BHAGWANRAO MORE,MALE,36,SC,BSP,Elephant,825,2,827,0.40612277970662913,296299,99
Maharashtra,99,Partur,7 PRAKASH ASARAM SOLANKE,MALE,51,GENERAL,MNS,Railway Engine,815,3,818,0.401703063845251,296299,99
Maharashtra,99,Partur,8 ADV. ARJUN GOVINDRAO CHAVAN,MALE,33,GENERAL,IND,SHIP,658,3,661,0.3246035760412114,296299,99
Maharashtra,99,Partur,9 EHTESHAMUDDIN KHAWAJA MOHIUDDIN BUKHARI,MALE,39,GENERAL,IND,Cup & Saucer,535,1,536,0.2632186335220716,296299,99
Maharashtra,99,Partur,10 SANJAY SHANKAR CHAVAN,MALE,39,GENERAL,IND,Television,507,1,508,0.24946840639778425,296299,99
Maharashtra,99,Partur,13 RAJU GULABRAO MORE,MALE,47,GENERAL,SBBGP,Sewing Machine,343,1,344,0.1689313618126728,296299,99
Maharashtra,99,Partur,14 SANTOSHKUMAR ANANDA MAGAR,MALE,29,GENERAL,AAAP,Broom,273,1,274,0.1345557940019545,296299,99
Maharashtra,99,Partur,15 AZHER YUNUS SHAIKH,MALE,32,GENERAL,IND,Whistle,245,1,246,0.12080556687766718,296299,99
Maharashtra,100,Ghansawangi,1 Rajeshbhaiyya Tope,MALE,50,GENERAL,NCP,Clock,107374,475,107849,47.0855581120197,312859,100
Maharashtra,100,Ghansawangi,2 Udhan Hikmat Baliram,MALE,54,GENERAL,SHS,Bow and Arrow,104194,246,104440,45.597230286969165,312859,100
Maharashtra,100,Ghansawangi,3 Vishnu Shrirang Shelke,MALE,44,GENERAL,VBA,Gas Cylinder,9274,19,9293,4.0572104658828465,312859,100
Maharashtra,100,Ghansawangi,5 Sk Hasnodin Sk Mohidin,MALE,51,GENERAL,BSP,Elephant,1072,2,1074,0.46889530187863737,312859,100
Maharashtra,100,Ghansawangi,7 Kailas Suryabhan Chormare,MALE,41,GENERAL,IND,Whistle,721,2,723,0.31565298254958546,312859,100
Maharashtra,100,Ghansawangi,8 Ashok Raosaheb Aatole,MALE,44,GENERAL,BALP,Plate Containing Food,591,1,592,0.2584599801789137,312859,100
Maharashtra,100,Ghansawangi,10 Dr. Aappasaheb Onkarrao Kadam,MALE,55,GENERAL,STBP,Cup & Saucer,550,5,555,0.24230623141773158,312859,100
Maharashtra,101,Jalna,1 Gorantyal Kailas Kisanrao,MALE,54,GENERAL,INC,Hand,91294,541,91835,49.283567671997424,333456,101
Maharashtra,101,Jalna,2 Arjun Panditrao Khotkar,MALE,57,GENERAL,SHS,Bow and Arrow,66049,448,66497,35.685843082537296,333456,101
Maharashtra,101,Jalna,3 Ashok Kharat,MALE,62,GENERAL,VBA,Gas Cylinder,8295,41,8336,4.47354298593968,333456,101
Maharashtra,101,Jalna,4 Rashid Abdul Ajij,MALE,58,GENERAL,BSP,Elephant,6673,13,6686,3.588064827734249,333456,101
Maharashtra,101,Jalna,5 Ekbal Ahemad Tajoddin Khan,MALE,67,GENERAL,AIMIM,Kite,4305,10,4315,2.315659547064506,333456,101
Maharashtra,101,Jalna,10 Gautam Gangadhar Kakade,MALE,40,SC,IND,Cup & Saucer,421,1,422,0.22646774712890416,333456,101
Maharashtra,101,Jalna,15 Vinod Shamson Londhe,MALE,44,GENERAL,IND,Balloon,327,1,328,0.17602232478265536,333456,101
